"Objective","State","focus_name","Year","error","raw","rounded"
"                  Persons aged 20 to 39 years (not age adjusted)","Pennsylvania","19-1    Healthy weight in adults (age adjusted, aged 20","2000",1.7,45,45
"                  Persons aged 20 to 39 years (not age adjusted)","Pennsylvania","19-1    Healthy weight in adults (age adjusted, aged 20","2001",1.7,44.3,44
"                  Persons aged 20 to 39 years (not age adjusted)","Pennsylvania","19-1    Healthy weight in adults (age adjusted, aged 20","2002",1.1,44.2,44
"                  Persons aged 20 to 39 years (not age adjusted)","Pennsylvania","19-1    Healthy weight in adults (age adjusted, aged 20","2003",1.7,41.7,42
"                  Persons aged 20 to 39 years (not age adjusted)","Pennsylvania","19-1    Healthy weight in adults (age adjusted, aged 20","2004",1.5,44.9,45
"                  Persons aged 20 to 39 years (not age adjusted)","Pennsylvania","19-1    Healthy weight in adults (age adjusted, aged 20","2005",1.9,44.5,45
"                  Persons aged 20 to 39 years (not age adjusted)","Pennsylvania","19-2    Obesity in adults (age adjusted, aged 20 years","1998",1.2,15.4,15
"                  Persons aged 20 to 39 years (not age adjusted)","Pennsylvania","19-2    Obesity in adults (age adjusted, aged 20 years","1999",1.2,14.5,15
"                  Persons aged 20 to 39 years (not age adjusted)","Pennsylvania","19-2    Obesity in adults (age adjusted, aged 20 years","2000",1.3,17.6,18
"                  Persons aged 20 to 39 years (not age adjusted)","Pennsylvania","19-2    Obesity in adults (age adjusted, aged 20 years","2001",1.3,17.3,17
"                  Persons aged 20 to 39 years (not age adjusted)","Pennsylvania","19-2    Obesity in adults (age adjusted, aged 20 years","2002",0.9,20.4,20
"                  Persons aged 20 to 39 years (not age adjusted)","Pennsylvania","19-2    Obesity in adults (age adjusted, aged 20 years","2003",1,26.3,26
"                  Persons aged 20 to 39 years (not age adjusted)","Pennsylvania","19-2    Obesity in adults (age adjusted, aged 20 years","2004",1.2,20.9,21
"                  Persons aged 20 to 39 years (not age adjusted)","Pennsylvania","19-2    Obesity in adults (age adjusted, aged 20 years","2005",1.4,21,21
"                  Persons aged 20 to 39 years (not age adjusted)","RhodeIsland","19-1    Healthy weight in adults (age adjusted, aged 20","1998",1.6,49.1,49
"                  Persons aged 20 to 39 years (not age adjusted)","RhodeIsland","19-1    Healthy weight in adults (age adjusted, aged 20","1999",1.5,46,46
"                  Persons aged 20 to 39 years (not age adjusted)","RhodeIsland","19-1    Healthy weight in adults (age adjusted, aged 20","2000",1.7,47.2,47
"                  Persons aged 20 to 39 years (not age adjusted)","RhodeIsland","19-1    Healthy weight in adults (age adjusted, aged 20","2001",1.7,45.1,45
"                  Persons aged 20 to 39 years (not age adjusted)","RhodeIsland","19-1    Healthy weight in adults (age adjusted, aged 20","2002",1.7,44.3,44
"                  Persons aged 20 to 39 years (not age adjusted)","RhodeIsland","19-1    Healthy weight in adults (age adjusted, aged 20","2003",1.8,43.6,44
"                  Persons aged 20 to 39 years (not age adjusted)","RhodeIsland","19-1    Healthy weight in adults (age adjusted, aged 20","2004",2,44.8,45
"                  Persons aged 20 to 39 years (not age adjusted)","RhodeIsland","19-1    Healthy weight in adults (age adjusted, aged 20","2005",2,37.5,37
"                  Persons aged 20 to 39 years (not age adjusted)","RhodeIsland","19-2    Obesity in adults (age adjusted, aged 20 years","1998",1.1,13.9,14
"                  Persons aged 20 to 39 years (not age adjusted)","RhodeIsland","19-2    Obesity in adults (age adjusted, aged 20 years","1999",1.1,14.4,14
"                  Persons aged 20 to 39 years (not age adjusted)","RhodeIsland","19-2    Obesity in adults (age adjusted, aged 20 years","2000",1.2,14.2,14
"                  Persons aged 20 to 39 years (not age adjusted)","RhodeIsland","19-2    Obesity in adults (age adjusted, aged 20 years","2001",1.3,15.8,16
"                  Persons aged 20 to 39 years (not age adjusted)","RhodeIsland","19-2    Obesity in adults (age adjusted, aged 20 years","2002",1.2,13.9,14
"                  Persons aged 20 to 39 years (not age adjusted)","RhodeIsland","19-2    Obesity in adults (age adjusted, aged 20 years","2003",0.9,20.4,20
"                  Persons aged 20 to 39 years (not age adjusted)","RhodeIsland","19-2    Obesity in adults (age adjusted, aged 20 years","2004",1.4,17.2,17
"                  Persons aged 20 to 39 years (not age adjusted)","RhodeIsland","19-2    Obesity in adults (age adjusted, aged 20 years","2005",1.6,18.3,18
"                  Persons aged 20 to 39 years (not age adjusted)","SouthCarolina","19-1    Healthy weight in adults (age adjusted, aged 20","1998",1.8,48.8,49
"                  Persons aged 20 to 39 years (not age adjusted)","SouthCarolina","19-1    Healthy weight in adults (age adjusted, aged 20","1999",1.6,40,40
"                  Persons aged 20 to 39 years (not age adjusted)","SouthCarolina","19-1    Healthy weight in adults (age adjusted, aged 20","2000",1.8,43.8,44
"                  Persons aged 20 to 39 years (not age adjusted)","SouthCarolina","19-1    Healthy weight in adults (age adjusted, aged 20","2001",1.8,40.6,41
"                  Persons aged 20 to 39 years (not age adjusted)","SouthCarolina","19-1    Healthy weight in adults (age adjusted, aged 20","2002",1.7,36.7,37
"                  Persons aged 20 to 39 years (not age adjusted)","SouthCarolina","19-1    Healthy weight in adults (age adjusted, aged 20","2003",1.4,38.9,39
"                  Persons aged 20 to 39 years (not age adjusted)","SouthCarolina","19-1    Healthy weight in adults (age adjusted, aged 20","2004",1.4,39.3,39
"                  Persons aged 20 to 39 years (not age adjusted)","SouthCarolina","19-1    Healthy weight in adults (age adjusted, aged 20","2005",1.4,35.1,35
"                  Persons aged 20 to 39 years (not age adjusted)","SouthCarolina","19-2    Obesity in adults (age adjusted, aged 20 years","1998",1.4,17.4,17
"                  Persons aged 20 to 39 years (not age adjusted)","SouthCarolina","19-2    Obesity in adults (age adjusted, aged 20 years","1999",1.3,18,18
"                  Persons aged 20 to 39 years (not age adjusted)","SouthCarolina","19-2    Obesity in adults (age adjusted, aged 20 years","2000",1.3,18.7,19
"                  Persons aged 20 to 39 years (not age adjusted)","SouthCarolina","19-2    Obesity in adults (age adjusted, aged 20 years","2001",1.5,20.6,21
"                  Persons aged 20 to 39 years (not age adjusted)","SouthCarolina","19-2    Obesity in adults (age adjusted, aged 20 years","2002",1.7,25.9,26
"                  Persons aged 20 to 39 years (not age adjusted)","SouthCarolina","19-2    Obesity in adults (age adjusted, aged 20 years","2003",0.8,26,26
"                  Persons aged 20 to 39 years (not age adjusted)","SouthCarolina","19-2    Obesity in adults (age adjusted, aged 20 years","2004",1.1,23.5,23
"                  Persons aged 20 to 39 years (not age adjusted)","SouthCarolina","19-2    Obesity in adults (age adjusted, aged 20 years","2005",1.4,31,31
"                  Persons aged 20 to 39 years (not age adjusted)","SouthDakota","19-1    Healthy weight in adults (age adjusted, aged 20","1998",2.2,53.3,53
"                  Persons aged 20 to 39 years (not age adjusted)","SouthDakota","19-1    Healthy weight in adults (age adjusted, aged 20","1999",1.5,46.2,46
"                  Persons aged 20 to 39 years (not age adjusted)","SouthDakota","19-1    Healthy weight in adults (age adjusted, aged 20","2000",1.4,43.6,44
"                  Persons aged 20 to 39 years (not age adjusted)","SouthDakota","19-1    Healthy weight in adults (age adjusted, aged 20","2001",1.5,44.5,45
"                  Persons aged 20 to 39 years (not age adjusted)","SouthDakota","19-1    Healthy weight in adults (age adjusted, aged 20","2002",1.6,42.5,42
"                  Persons aged 20 to 39 years (not age adjusted)","SouthDakota","19-1    Healthy weight in adults (age adjusted, aged 20","2003",1.7,44,44
"                  Persons aged 20 to 39 years (not age adjusted)","SouthDakota","19-1    Healthy weight in adults (age adjusted, aged 20","2004",1.6,41.8,42
"                  Persons aged 20 to 39 years (not age adjusted)","SouthDakota","19-1    Healthy weight in adults (age adjusted, aged 20","2005",1.8,38.1,38
"                  Persons aged 20 to 39 years (not age adjusted)","SouthDakota","19-2    Obesity in adults (age adjusted, aged 20 years","1998",1.4,13.2,13
"                  Persons aged 20 to 39 years (not age adjusted)","SouthDakota","19-2    Obesity in adults (age adjusted, aged 20 years","1999",1.1,14.4,14
"                  Persons aged 20 to 39 years (not age adjusted)","SouthDakota","19-2    Obesity in adults (age adjusted, aged 20 years","2000",1.1,16.8,17
"                  Persons aged 20 to 39 years (not age adjusted)","SouthDakota","19-2    Obesity in adults (age adjusted, aged 20 years","2001",1.2,19.3,19
"                  Persons aged 20 to 39 years (not age adjusted)","SouthDakota","19-2    Obesity in adults (age adjusted, aged 20 years","2002",1.2,18.3,18
"                  Persons aged 20 to 39 years (not age adjusted)","SouthDakota","19-2    Obesity in adults (age adjusted, aged 20 years","2003",0.8,25,25
"                  Persons aged 20 to 39 years (not age adjusted)","SouthDakota","19-2    Obesity in adults (age adjusted, aged 20 years","2004",1.2,19.9,20
"                  Persons aged 20 to 39 years (not age adjusted)","SouthDakota","19-2    Obesity in adults (age adjusted, aged 20 years","2005",1.5,23.2,23
"                  Persons aged 20 to 39 years (not age adjusted)","Tennessee","19-1    Healthy weight in adults (age adjusted, aged 20","1998",1.8,44,44
"                  Persons aged 20 to 39 years (not age adjusted)","Tennessee","19-1    Healthy weight in adults (age adjusted, aged 20","1999",1.7,43.4,43
"                  Persons aged 20 to 39 years (not age adjusted)","Tennessee","19-1    Healthy weight in adults (age adjusted, aged 20","2000",1.8,39.5,40
"                  Persons aged 20 to 39 years (not age adjusted)","Tennessee","19-1    Healthy weight in adults (age adjusted, aged 20","2001",1.9,41.7,42
"                  Persons aged 20 to 39 years (not age adjusted)","Tennessee","19-1    Healthy weight in adults (age adjusted, aged 20","2002",1.8,39.9,40
"                  Persons aged 20 to 39 years (not age adjusted)","Tennessee","19-1    Healthy weight in adults (age adjusted, aged 20","2003",2.2,42.4,42
"                  Persons aged 20 to 39 years (not age adjusted)","Tennessee","19-1    Healthy weight in adults (age adjusted, aged 20","2004",2,36.3,36
"                  Persons aged 20 to 39 years (not age adjusted)","Tennessee","19-1    Healthy weight in adults (age adjusted, aged 20","2005",2.2,34.4,34
"                  Persons aged 20 to 39 years (not age adjusted)","Tennessee","19-2    Obesity in adults (age adjusted, aged 20 years","1998",1.5,18.4,18
"                  Persons aged 20 to 39 years (not age adjusted)","Tennessee","19-2    Obesity in adults (age adjusted, aged 20 years","1999",1.3,18.5,19
"                  Persons aged 20 to 39 years (not age adjusted)","Tennessee","19-2    Obesity in adults (age adjusted, aged 20 years","2000",1.5,20.5,21
"                  Persons aged 20 to 39 years (not age adjusted)","Tennessee","19-2    Obesity in adults (age adjusted, aged 20 years","2001",1.5,22.1,22
"                  Persons aged 20 to 39 years (not age adjusted)","Tennessee","19-2    Obesity in adults (age adjusted, aged 20 years","2002",1.6,22.5,22
"                  Persons aged 20 to 39 years (not age adjusted)","Tennessee","19-2    Obesity in adults (age adjusted, aged 20 years","2003",1.3,28.2,28
"                  Persons aged 20 to 39 years (not age adjusted)","Tennessee","19-2    Obesity in adults (age adjusted, aged 20 years","2004",1.9,26.3,26
"                  Persons aged 20 to 39 years (not age adjusted)","Tennessee","19-2    Obesity in adults (age adjusted, aged 20 years","2005",2.1,27.6,28
"                  Persons aged 20 to 39 years (not age adjusted)","Texas","19-1    Healthy weight in adults (age adjusted, aged 20","1998",1.4,42,42
"                  Persons aged 20 to 39 years (not age adjusted)","Texas","19-1    Healthy weight in adults (age adjusted, aged 20","1999",1.5,39.5,39
"                  Persons aged 20 to 39 years (not age adjusted)","Texas","19-1    Healthy weight in adults (age adjusted, aged 20","2000",1.3,39.6,40
"                  Persons aged 20 to 39 years (not age adjusted)","Texas","19-1    Healthy weight in adults (age adjusted, aged 20","2001",1.2,39,39
"                  Persons aged 20 to 39 years (not age adjusted)","Texas","19-1    Healthy weight in adults (age adjusted, aged 20","2002",1.2,36.6,37
"                  Persons aged 20 to 39 years (not age adjusted)","Texas","19-1    Healthy weight in adults (age adjusted, aged 20","2003",1.3,36.2,36
"                  Persons aged 20 to 39 years (not age adjusted)","Texas","19-1    Healthy weight in adults (age adjusted, aged 20","2004",1.3,35.5,36
"                  Persons aged 20 to 39 years (not age adjusted)","Texas","19-1    Healthy weight in adults (age adjusted, aged 20","2005",2.1,36,36
"                  Persons aged 20 to 39 years (not age adjusted)","Texas","19-2    Obesity in adults (age adjusted, aged 20 years","1998",1.1,19.7,20
"                  Persons aged 20 to 39 years (not age adjusted)","Texas","19-2    Obesity in adults (age adjusted, aged 20 years","1999",1.3,19,19
